"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"39","health -0.00563007147823757","death -0.00176273777646052","city -0.00166272264855405","us -0.00160670833494003","forecast -0.00152149260526124","child -0.00110331135853015","jersey -0.00109708204334813","hospital -0.00107307206680707","office -0.000913598484710176","week -0.000845018804736752","code -0.000833890655074554","positive -0.000786872316239084","model -0.00075248508854675","zip -0.00075248508854675","governor -0.000702499857053174","sevenday -0.000695255001893602","york -0.0006865658186338","number -0.000682487241013274","die -0.000675274409766669","newsom -0.00056031824355629","ensemble -0.000533425074619287","since -0.000508500186483296","care -0.000485140911300141","sept -0.000468780535686442","brooklyn -0.000463995786117333","small -0.000462628843900914","thing -0.00043992358587075","conference -0.000385236542009837","less -0.000370582276498221","tennessee -0.000354136684140083"
"40","hospital -0.0074373584784615","will -0.00224976798899845","patient -0.00209105433329082","cuomo -0.00198490295318043","gov -0.00163599827790961","giroir -0.0016220654492981","surge -0.00150374715063251","week -0.00142922487455044","release -0.00122948200376205","high -0.00093320195953428","mayor -0.000918523244585634","wisconsin -0.000855078156914879","line -0.000760975541914677","judge -0.000748940180750779","ice -0.000719809743921718","spread -0.000680363503602455","monday -0.000660589934118549","utah -0.00065622570346191","childrens -0.00065622570346191","jersey -0.00064665460873492","confirm -0.000549938680153628","take -0.000478937303109328","dewine -0.000478937303109328","real -0.000452289783394955","code -0.000448914190627647","us -0.000426801628461093","mask -0.000405114771091952","distance -0.000405114771091952","zip -0.000405114771091952","reason -0.000404675300257784"
"41","patient -0.00990815992917204","death -0.0047637292736521","numb -0.00364280997570265","positivity -0.00297489368283055","gov -0.00224205175480163","test -0.0019366628830193","system -0.00192831597687138","de -0.00179755797540537","rate -0.00174407862950177","currently -0.00172037622566901","wisconsin -0.00168874759207516","increase -0.00145768607622609","hospitalize -0.00136401524626795","one -0.0013293111392213","tuesday -0.00117578155045384","less -0.00105922622453414","will -0.00101541717803366","bed -0.000922346078556457","bring -0.000729627365692154","resident -0.000677459322608986","san -0.000612096090077507","beshear -0.000612096090077507","dr -0.000611337413382596","county -0.000598971372075319","record -0.000557897145788133","threshold -0.000548620292174951","people -0.000540455734121759","area -0.000505037082342175","month -0.000489305756460667","confirm -0.000465912427596082"
"42","capacity -0.00287857494645405","school -0.0027017136551144","public -0.00262193878991146","governor -0.00177299109659435","tier -0.00170434151348675","university -0.00146257998630517","week -0.00137730896403909","gov -0.00133026704467165","draw -0.00124703924074432","san -0.00119980939765263","department -0.00117223510943021","project -0.0010447900773648","reach -0.00103124661202325","line -0.00101242827838754","track -0.00101242827838754","agency -0.00097301920872539","next -0.000968353186768689","staff -0.000944846854596393","move -0.000895869009859607","number -0.000891581412556297","report -0.000829052469233815","may -0.000718757321052199","virus -0.000699173129322328","real -0.000699173129322328","de -0.000682344929924361","johns -0.000648191364687301","lab -0.00062617433515777","database -0.000579821048379392","numb -0.000556714161063732","monday -0.000524185234036079"
"43","school -0.00521248864634405","announce -0.00347375190872112","gov -0.00278349373220865","close -0.002582747144796","will -0.0025757541957776","death -0.0014690886740657","york -0.00115121699140686","report -0.001059237164166","friday -0.000999662156328407","tweet -0.000910305185657823","tuesday -0.000897935777788406","angeles -0.000888258154028043","department -0.000885600767958294","cuomo -0.000868524923612335","covid -0.000856415140304434","capacity -0.000819960759291138","patient -0.000776222720416553","high -0.000773400324652784","los -0.000710144672168456","keep -0.00063755070215521","continue -0.000633337645655319","six -0.000619631208553795","total -0.000593317762953793","wisconsin -0.000551567337723324","numb -0.000505074474923983","activity -0.000486145176453734","plan -0.000441910804722778","pm -0.000390403890655699","ban -0.00038404840436046","california -0.000361027174999751"
"44","county -0.00192758119811209","governor -0.0013596870419228","california -0.00130378417649557","high -0.00122619331040053","school -0.00122036383444801","capacity -0.00114987320453086","draw -0.00106131006773247","order -0.00105821512123339","levine -0.00100713425895405","say -0.00100378993547567","tuesday -0.000818742597900712","system -0.000782283525502581","death -0.000764069257393474","number -0.000680372263809237","coronavirus -0.000668894259828079","cnns -0.00065068124913692","real -0.000638969003663337","numb -0.00062949082319097","close -0.000608448508663817","san -0.000594393056665865","los -0.000593824471984639","plan -0.000576426224969118","newsom -0.00053330074723501","exactly -0.000521665894173795","indoor -0.000502010096636529","hospital -0.000487145639247677","database -0.000471629565589105","tier -0.000469548103272377","infection -0.000467795493560241","sunday -0.000461428975087164"
"45","order -0.00269298082332836","care -0.00168531395091986","monday -0.00141037510642184","stayhome -0.00130039733501786","hospitalization -0.00110509312926133","day -0.000886557687116429","dashboard -0.000866630224077847","announce -0.000847622415040883","note -0.000834118469890011","paige -0.000754687841226898","newsom -0.000739510618456118","indoor -0.000731632259980852","overwhelm -0.00070442236652668","accord -0.000692170920408297","patient -0.000550395326569308","outline -0.000536779854592107","rise -0.000532096024852935","two -0.000505325584320038","de -0.000444156444684762","angeles -0.000417841276465269","zone -0.000406080008538257","official -0.000392111822757224","countys -0.000385981253428147","resident -0.000370800679362349","tier -0.000364332514745103","california -0.000328039299226091","threshold -0.000317235426728901","staff -0.000312934066102333","us -0.000312934066102333","el -0.000306111506557238"
"46","california -0.00930765295597291","order -0.00738627695785454","say -0.00577365945353581","region -0.00542032089001598","southern -0.00298471283177304","test -0.00219740687240044","school -0.00191475864641089","valley -0.0016668353878958","joaquin -0.0016668353878958","san -0.00137206796146716","care -0.00133152719668905","icu -0.00122430298994014","rate -0.00120563599923429","sevenday -0.000999495658777216","million -0.000997169813057641","available -0.000602597158475437","area -0.000555627967387951","stayhome -0.000550677843073388","mayor -0.000527152213994242","emergency -0.000480862616849431","public -0.000392996198622542","sunday -0.000380294280966198","average -0.000369548695806743","rise -0.000365021539752708","like -0.000349451419326519","expect -0.000341184936000882","reopen -0.000320719053334084","bay -0.000317888080980655","wyoming -0.000305440301840987","stay -0.000304038136146878"
"47","hospital -0.00852487124289969","school -0.00392532662510015","case -0.00298942869368723","test -0.0028737238583284","vaccine -0.00209449439362519","san -0.00136091696210427","patient -0.00130439629463963","governor -0.0010471936703994","first -0.00100938480389856","close -0.000920238157009479","also -0.000798337390005899","draw -0.000711068473993826","real -0.000668402028922932","threshold -0.000642457320210399","order -0.000600961567654767","add -0.000587193133539943","database -0.000586090316974097","spread -0.000527031464767957","medical -0.000479806332879917","mask -0.000478084578613314","university -0.000469206299853142","exactly -0.00046363322134968","tuesday -0.000433241496262671","gathering -0.000381064037116019","hopkins -0.000372002148492312","unprecedented -0.000363003355600022","morgue -0.000353074041491319","zone -0.000351170994260075","cnns -0.000336883458996629","bill -0.000334578914944705"
"48","patient -0.00498116406519555","case -0.0049377615257562","county -0.00285155040799168","week -0.00228128908485192","report -0.00219535160336326","public -0.00174322226012213","day -0.00168823500488824","region -0.00155805608502313","practice -0.00152446569574549","like -0.00142133787153853","begin -0.00104618189299965","include -0.00104618189299965","death -0.00102222868658397","de -0.000988758354250718","rate -0.000983905442152655","people -0.000966956979216782","commissioner -0.000923497418926611","san -0.000920558630349566","real -0.000920558630349566","icu -0.000882706049426307","also -0.000871692594025864","vaccine -0.000866841305085297","york -0.000862787065725068","number -0.000853145274328448","school -0.00083991432862951","quarantine -0.000805006822278798","average -0.00079383467563876","record -0.00079383467563876","increase -0.000769580316377749","total -0.0007490603632756"
"49","patient -0.00377016084074777","cuomo -0.00174105858755236","health -0.00161373911364682","batchlor -0.00150111138575271","need -0.00124850714873437","die -0.00118282475370901","fan -0.0011021211455492","track -0.00105819747774294","de -0.00105149628857615","allow -0.000831539536164994","blasio -0.000807615885974444","friday -0.000802046771945064","west -0.000706423570440151","capacity -0.00070313005205247","official -0.000696069889946971","school -0.000674164930265841","ration -0.000649765941747926","unite -0.000594956700331717","bed -0.00059108101307781","city -0.000572110117796787","service -0.000509422774354062","current -0.000490882284586491","update -0.000490882284586491","murphy -0.000490882284586491","develop -0.000489329182952858","netherlands -0.000489329182952858","virginia -0.000489329182952858","dutch -0.000489329182952858","staff -0.000481111095236852","explain -0.000442723370227327"
"50","order -0.00254258168802413","release -0.0024373230253566","add -0.00237529396987457","transport -0.0022432693411637","medical -0.00184030842386407","now -0.00183964025095873","region -0.00141675455086709","official -0.00137637259428691","ems -0.00133478392810704","oxygen -0.00122895123770606","chance -0.00104682401951728","survival -0.00104682401951728","month -0.00100619884266573","capacity -0.000979008327414377","patient -0.000953833592009068","friday -0.000873941617534735","exactly -0.000752476436208016","number -0.000630838979812198","ambulance -0.000607917868326702","help -0.000599542323129532","resuscitation -0.000588371739336235","note -0.000587180653022323","announce -0.000578308629969881","little -0.000545634069219147","blasio -0.00051374001922122","tuesday -0.000479042147488173","de -0.000446312783371039","include -0.00044213182774766","record -0.00044213182774766","treatment -0.000420944080788632"
"51","amazonas -0.00308942521015199","oxygen -0.00203721711851945","thursday -0.00198969390145065","manaus -0.00197347030767459","release -0.00163078679366258","number -0.00124992177418959","die -0.00115897538623133","pazuello -0.00110843742386435","time -0.00107900347046619","garcetti -0.00107583969332159","san -0.00102434913069394","newsom -0.00102434913069394","new -0.00100221215726792","southern -0.000958406158218961","though -0.000954804204753024","order -0.000925850129255501","california -0.000864503414058415","day -0.000845361014828239","brazilian -0.000769301914757992","collapse -0.000769301914757992","stadium -0.000769301914757992","capacity -0.000718001508331456","healthcare -0.000704593131981235","live -0.000704593131981235","owner -0.000704593131981235","send -0.000581653087441403","just -0.000563398665487158","even -0.000559040026345214","will -0.00055276120208636","past -0.000545720429814156"
"52","government -0.0129976085132221","federal -0.00475316129387038","oxygen -0.00412090807421284","amazonas -0.00306748475785079","manaus -0.00245727523602446","surge -0.00170331249004785","court -0.00155508103474622","coari -0.00155508103474622","supply -0.00152564819316758","city -0.001216714177255","hospitalization -0.00121482876701962","gov -0.00115029369898056","southern -0.00109952553171855","dos -0.00100546379482847","capital -0.000939678816705758","several -0.000939678816705758","california -0.000857604584238336","blasio -0.000812047018594053","newsom -0.000807386669799071","official -0.000768220379850693","news -0.000763181224608611","holiday -0.000741417402875255","shortage -0.000740324758003119","local -0.000675700021178671","staff -0.000617942940412508","total -0.000617942940412508","also -0.000609293023506208","resident -0.000585802755188158","just -0.000566909276058403","governor -0.000560433960985929"
"53","patient -0.0118471929241424","los -0.00375974339473506","angeles -0.00357257979752312","indoor -0.00306659635265072","hospital -0.00293964411725645","oxygen -0.00265446683883108","order -0.00260954823660819","regional -0.00205030448427657","lift -0.00192897330563413","death -0.00178775627311967","restaurant -0.00153844898772071","vaccine -0.00148140744255432","michigan -0.00140122557150901","surge -0.0011825822408591","icu -0.0011825822408591","outdoor -0.00110004319275259","allow -0.000860319015067113","stayhome -0.00076711782188954","bed -0.000749814808240878","business -0.000717157472674201","today -0.000717157472674201","conference -0.000688095324956173","cat -0.000664932267519625","dine -0.000664932267519625","two -0.000659630488128449","available -0.000622761041375486","increase -0.000619516004240372","now -0.000619516004240372","medical -0.000570790666218901","resident -0.000568981026567772"
"54","hospital -0.018646121635706","patient -0.0178235688579906","county -0.0114175880140828","indoor -0.00274534693572437","bed -0.00274406289492579","oxygen -0.00215547709252184","animal -0.00213001798123125","restriction -0.00213001798123125","medical -0.00171980763716562","restaurant -0.00165322178178773","die -0.00163862926639891","prison -0.001511048537847","limit -0.00142199168219082","release -0.0013642135703128","violation -0.00116975624066284","dine -0.00111290511502959","governor -0.00107313143924648","icu -0.000999542197948844","site -0.000926620071952544","reopen -0.000925495606606708","stadium -0.000925495606606708","yellow -0.000916497029462948","angeles -0.00087776767016734","mass -0.000819696627700206","pet -0.000757381389194456","order -0.000716988980361988","amazonas -0.000709345932583538","cnns -0.000689217852088198","manaus -0.000657708933581524","employee -0.000657334275478427"
"55","school -0.0275593911198865","patient -0.00765609123492228","hospital -0.0067707615485666","person -0.0055161711212719","student -0.00536399118739905","reopen -0.0030572236710209","district -0.00278383447072839","state -0.00250574750102206","worship -0.00237010625901302","government -0.0019201712626884","return -0.00179715335356989","vaccinate -0.00166072117399596","region -0.00157604290803492","oxygen -0.00157604290803492","family -0.00140143693650729","die -0.00139558612541946","classroom -0.00133047405168518","fund -0.00122047087414179","learn -0.00122047087414179","intensive -0.00114561835261562","teacher -0.00105066246714258","amazonas -0.000992753366368948","icu -0.000942328848859697","official -0.000941765971414932","manaus -0.000920447399230029","court -0.000918693065958154","death -0.000869478915745292","newsom -0.000843720462271769","staff -0.000807667017622693","middle -0.000804024584179941"
"56","school -0.0151581688134997","transmission -0.0121450879656603","cdc -0.0075676759516895","city -0.00665627410483216","learn -0.00615715118793492","child -0.00367581708789289","hospital -0.00276256402115393","community -0.00274646654375998","patient -0.00258114510446417","order -0.00253797050766624","high -0.00252084060825886","person -0.00223409759317306","live -0.00218265679749874","report -0.00205115326443195","mayor -0.00164601207286796","analysis -0.00153145395271004","much -0.00141305780960999","consider -0.00133738389312577","recommend -0.00133738389312577","monday -0.00124831097245626","dewine -0.00105607936510144","strategy -0.0010188987439812","government -0.00100326849077692","march -0.000818181312898902","friday -0.000810104274297063","mitigation -0.000808143096407754","us -0.000802725583728847","two -0.000785255713434685","restaurant -0.000785255713434685","region -0.000756018888320886"
"57","state -0.00880236959863334","recommend -0.00456475713575422","per -0.00412933326238418","will -0.00370588992513732","distance -0.00365137954388106","social -0.00318405126625187","cuomo -0.00317173630079315","cdc -0.00258868080142738","use -0.00235044069696366","announce -0.00224486614603359","indoor -0.00194136875061734","red -0.00149358070807026","california -0.00145854534112011","population -0.00131854246615959","transmission -0.0013043100051604","vaccination -0.00116420922270855","friday -0.00109014752397096","restriction -0.00109014752397096","lead -0.00107377211551296","analysis -0.00106608250494988","capacity -0.00105438028882954","region -0.000882649878161446","time -0.000882649878161446","zone -0.000851430776340645","exercise -0.000834819606405524","angeles -0.000818373007742013","restaurant -0.000818373007742013","level -0.000760379362545471","seven -0.000760379362545471","go -0.000756537423191039"
"58","mask -0.0426446795506283","texas -0.0141278248911355","mandate -0.0141278248911355","new -0.00678068598865145","abbott -0.00579307263768591","lift -0.00567583198698285","greg -0.00423956516927548","rate -0.00370251226543228","business -0.00316739802511157","cuomo -0.00246357822279308","department -0.00223229500661937","inspection -0.00187304498063057","move -0.00152542011776036","york -0.00149386770211968","mississippi -0.0014324539663797","friday -0.00131516766632211","test -0.00131516766632211","statement -0.00125741135876223","report -0.00122868230262518","care -0.00098701724736161","monday -0.000969157555364197","keep -0.000920493825691815","indoor -0.000912380554537684","health -0.000896642966336181","los -0.000840697351906949","us -0.000819742546289026","andrew -0.000771964437348838","california -0.000749490949179643","reeve -0.000729545105409679","limit -0.000706178742471253"
"59","mask -0.0288129406787944","new -0.00780352086402791","wear -0.00546062746642706","york -0.00387151969387967","transmission -0.00343356089031677","high -0.0032668584032095","mandate -0.00303108416602127","business -0.00269485365817113","april -0.00252858593301108","cuomo -0.00235535147500487","require -0.0020381321044628","face -0.00186561618651315","rate -0.00170316423893357","cdc -0.0016321095051316","covid -0.00130281277069488","resident -0.00129797916410201","hogan -0.00122130644658158","place -0.001143860682012","back -0.00107465491462577","red -0.00107465491462577","call -0.00103840845203951","positivity -0.00100125402661633","low -0.000983029850779471","zone -0.000983029850779471","vaccine -0.000928997101186102","houston -0.000847396504999098","community -0.000812100245671021","blasio -0.000812100245671021","austin -0.00077835712539609","us -0.000741754948696549"
"60","indoor -0.00632205657215879","transmission -0.00505349164113522","outdoor -0.00471822619371742","restaurant -0.00401600471730856","cardona -0.00376716361719831","reopen -0.00357247844740838","high -0.00346332314286335","texas -0.00346332314286335","capacity -0.00333868257390513","permit -0.00304666026282852","cdc -0.00263554651887221","miami -0.0024038961349846","beach -0.0024038961349846","child -0.00217799320457468","police -0.0019910365862168","open -0.0018737331058325","maximum -0.00183823209921385","curfew -0.00183823209921385","savannah -0.00183823209921385","lift -0.0018103548467866","mask -0.0017352156870577","theater -0.00134910828746682","venue -0.00125357701657414","accord -0.00125342640736703","must -0.0012225481583068","red -0.00119251104715923","rate -0.00112545468383018","good -0.00103059999579358","monday -0.00103059999579358","community -0.000965458770086691"
"61","mask -0.0101109611485199","city -0.00706364207080268","wednesday -0.00580700427095926","county -0.00577959257267058","texas -0.00483549656327587","northam -0.00358860620697143","mandate -0.00316539622199408","student -0.00291734839394242","act -0.00234804890636009","fund -0.00234804890636009","lockdown -0.00234804890636009","billion -0.00231186146527285","back -0.00207305116104251","phase -0.00182429718867327","toward -0.00182429718867327","address -0.00158916568854317","abbott -0.00134560137578932","tuesday -0.00132073800073051","call -0.00119988312181873","full -0.00119988312181873","greg -0.00119988312181873","rest -0.0011659691319591","inequity -0.0011659691319591","saturday -0.00114378462471221","employee -0.00106257170338531","pandemic -0.00105594023083166","public -0.00103254892530302","york -0.000933652922318617","take -0.000933522103551687","implement -0.000822350375087377"
"62","player -0.00462357545970526","game -0.00338842008236895","end -0.00279277521764365","texas -0.00248774329187174","contact -0.00234810478531378","tuesday -0.00214669198916417","program -0.00209779089649276","new -0.00175937254342995","numb -0.00161946948670832","secretary -0.00161946948670832","county -0.0015964917283916","order -0.0015964917283916","play -0.00150019841695226","league -0.00150019841695226","adult -0.00150019841695226","back -0.00143371469969855","us -0.00143371469969855","city -0.00139553613217036","middle -0.00139144928551616","announcement -0.00130092108338253","case -0.00127354309206129","release -0.00120520397012713","abbott -0.00120520397012713","national -0.00117084875615525","allow -0.00115366275604978","protocol -0.00110907442036823","baseball -0.00110907442036823","public -0.00107472666664521","outdoor -0.00107472666664521","greg -0.00107472666664521"
"63","mask -0.0145610378320965","state -0.01345894404013","cruise -0.00812630295138372","person -0.00730434483993225","governor -0.00507300627192075","event -0.00387608897298075","announce -0.00307649600857518","gov -0.00288555830484505","university -0.00277949630035801","city -0.00271264731887244","fully -0.00266289407311626","fulltime -0.00228191097988495","vaccinate -0.00226974716233053","mandate -0.00198880569679494","department -0.00191064830216048","campus -0.00174501148407347","daily -0.00174501148407347","restaurant -0.00173232969330317","reopen -0.00165836926021778","new -0.00148322545345114","cardona -0.00140216037687324","industry -0.00128073026030895","county -0.00125027120006427","local -0.00125027120006427","outdoor -0.00125027120006427","datum -0.00124764832684521","attend -0.00117378065756846","line -0.00106463746168228","lift -0.00103265622382065","community -0.00101192051410037"
"64","ceremony -0.0133424234334333","venue -0.00562712466764548","governor -0.00549105101529235","limit -0.00529057979834102","staff -0.00375591843338474","mask -0.00349944720408313","business -0.00273772516465809","beshear -0.00257632714659672","puerto -0.00227585410659792","proof -0.00198426344016545","coronavirus -0.00196200677299752","require -0.00196200677299752","teacher -0.00196200677299752","mandate -0.00160486458360865","need -0.00144569587440435","authorize -0.00144569587440435","commencement -0.00144569587440435","district -0.00143987021062397","order -0.00143987021062397","cardona -0.00143987021062397","department -0.00128390132637735","fully -0.00128390132637735","vaccination -0.00128390132637735","recent -0.0012218129199405","remove -0.0012218129199405","friday -0.00113694001298736","good -0.00113694001298736","include -0.00113694001298736","start -0.00113694001298736","restaurant -0.00113694001298736"
"65","school -0.0153147610585036","may -0.00799037929742086","learn -0.00519743929350303","mask -0.00401982564101799","open -0.00291335410497595","tell -0.00259747304207725","back -0.00221672898472214","wednesday -0.00210852569875875","public -0.00198408032355601","schedule -0.00191081004958205","twin -0.00191081004958205","indoor -0.00169716636940731","statement -0.00166894412649909","reopen -0.00166359149095574","provide -0.00160446565929284","case -0.0015697785426666","individual -0.00147348202726194","event -0.00146807329951948","monday -0.00146807329951948","staff -0.00145209497811782","cruise -0.00137911962076431","program -0.00137911962076431","mandate -0.00137911962076431","island -0.00132527319571896","uc -0.00132527319571896","rhode -0.00132527319571896","connecticut -0.00132527319571896","lamont -0.00132527319571896","get -0.00120090351714197","person -0.00110663179337944"
"66","school -0.0170698781958988","outdoor -0.0146028543440009","people -0.0066701899173689","person -0.00600862787017631","student -0.00483873502621179","can -0.00443250709890464","new -0.00331046712416583","university -0.00256303576205119","biden -0.00230145179509433","vaccination -0.00209505625710293","learn -0.00208843891487631","cdc -0.00191868456554345","plan -0.00187351343252506","guidance -0.00162943667607229","campus -0.00148212400369863","end -0.00147903823753825","cruise -0.00129942832665519","limit -0.00113246870658223","contact -0.00113153313240955","program -0.00113153313240955","open -0.00108679818316615","restaurant -0.0010542816484419","back -0.000975327124423164","staff -0.000913186228426288","tuesday -0.000888681378522937","game -0.000829711915066311","player -0.000829711915066311","receive -0.000806269611613342","business -0.000751469189372633","go -0.000719449266312511"
"67","school -0.00756834132044182","person -0.00366817056172897","wear -0.00329914940086762","state -0.00283731207182725","include -0.00203455730111335","student -0.00166858567698402","staff -0.00151972380215326","mask -0.00142902426709024","floor -0.00138146894558744","cuomo -0.0011396905213783","learn -0.000994984625568684","distance -0.000984729634585846","receive -0.000881191041758211","university -0.000854003486736588","require -0.000849438283284099","campus -0.000824729301054372","change -0.000777892641943279","cruise -0.000774336240841556","reopen -0.000774336240841556","announce -0.000760991407130374","camp -0.000703977390888677","duty -0.000703977390888677","walensky -0.000703977390888677","line -0.000674412286346349","tell -0.000644224326013632","concern -0.000622033403096189","york -0.000589901406099269","lift -0.000519681012204232","mandate -0.000519681012204232","summer -0.000505031523496791"
"68","friday -0.00405531013583782","outdoor -0.00319429253480086","student -0.00247482721787029","capacity -0.00239667955485112","face -0.00237004199635826","mandate -0.00195475028065295","expect -0.00191869256246968","tuesday -0.00177348967471413","covid -0.00147700326193478","order -0.00147454982290784","change -0.00141603875522744","status -0.00139261748020247","can -0.00137987726787903","vaccination -0.00124219503724121","may -0.0011935104408628","biden -0.000918004573772113","go -0.00086621481253002","federal -0.000823281952563648","local -0.000791769870236658","health -0.000735619589257608","require -0.000726580338664795","provide -0.000678542774863011","ask -0.00064538359887345","limit -0.00063719038656318","respondent -0.000624259453726017","thursday -0.000573504709974526","rate -0.000529046552492196","governor -0.000514133326033783","full -0.000478467997402143","team -0.000478467997402143"
"69","outdoor -0.00342119709820154","can -0.00268642426097487","require -0.00221303072888257","people -0.00204056758480897","indoor -0.00142084516727947","restaurant -0.0011195593154848","expect -0.000953685127725756","federal -0.000953685127725756","may -0.000891514675932736","effective -0.000852896355907795","june -0.000829601804958946","last -0.00076919163817224","make -0.000729897763515286","release -0.000635113923290631","circumstance -0.000619647952893598","year -0.00059736037018121","ghaly -0.000566641967603365","vaccine -0.000562888125685612","week -0.000541585360451347","student -0.000541142180956355","go -0.000540788632100941","service -0.000540788632100941","biden -0.000536081276635847","york -0.000480683949156679","president -0.000478125884092684","tell -0.000477939469616273","provide -0.000427387446717775","festival -0.000416205839949502","retailer -0.000416205839949502","follow -0.000416161081868704"
"70","fully -0.00502871860997256","prevention -0.00184510690059625","vaccination -0.00176913800478318","order -0.00156625303215441","disease -0.00126887262237474","still -0.00109152614033858","limit -0.00108562507110876","permit -0.00107293213400927","employee -0.00100420399551371","may -0.000836421944432786","cuomo -0.000809257854809342","large -0.000709068823520176","executive -0.000704201980988861","campus -0.000703666076727782","normal -0.000703666076727782","center -0.000700273494600778","gathering -0.000663658677440226","rule -0.000634100415830119","hour -0.00057084473436142","table -0.00057084473436142","employer -0.00057084473436142","people -0.00053902020386265","home -0.000515491515062916","now -0.000511347187483913","reopen -0.000500078782755042","increase -0.000463685031607985","return -0.000463685031607985","like -0.00046195214064304","stadium -0.00046195214064304","drop -0.000455087669343435"
"71","release -0.0101399484117899","guideline -0.00284483792056833","capacity -0.00272935795074902","law -0.00197992884578158","face -0.00189262559510417","distance -0.00188616625126681","school -0.00182008943240175","social -0.00170754335679812","area -0.00164992381627438","public -0.00160338539244753","control -0.00152244392324796","sign -0.00144172372978113","office -0.00119827074860834","think -0.000987119552280924","prevention -0.000976616381241247","lift -0.000942649767128323","need -0.000860776280375841","event -0.000844927158744957","setting -0.000787307723265962","arrive -0.000752311681452622","orange -0.000752311681452622","allergy -0.000752311681452622","coronavirus -0.000748122146245866","receive -0.000748122146245866","wednesday -0.000748122146245866","cuomo -0.000737818475697871","large -0.0007032471024363","week -0.000624365822703088","long -0.000606077607416933","cdc -0.000585439151045697"
"72","also -0.00192565114840193","transportation -0.00191258290763374","less -0.00184686661211964","vaccinate -0.00184194215503941","remain -0.00178648436722828","state -0.00177491112958528","monday -0.00170962997119617","capacity -0.00165495437988694","cdc -0.00147416608433837","allow -0.00122479383956509","last -0.00104256448261164","school -0.000989446176370201","update -0.000989446176370201","can -0.000976348357654588","change -0.000762298459882627","event -0.000762298459882627","disease -0.000731681494435255","company -0.000706703404493303","business -0.000691769195048209","situation -0.000632191905301949","get -0.000630244281915715","international -0.00058079088125218","anything -0.00058079088125218","philadelphia -0.00058079088125218","athlete -0.00058079088125218","academy -0.00058079088125218","employee -0.000571593006836957","year -0.000560535737731849","proof -0.000515813649873298","order -0.00046568942256664"
"73","mask -0.00992358328534815","passenger -0.00704496537045241","people -0.00621772273449639","guidance -0.00399717453553439","us -0.00268347438576022","site -0.00259921605236291","fine -0.00212578191828983","cdc -0.00200469311966744","prevention -0.00176114206947442","emergency -0.00166205604517922","control -0.00164533610775319","continue -0.00159877518514406","disease -0.00153350300220589","individual -0.00133665172927655","school -0.00132173587223583","federal -0.00129443237050497","faa -0.00108248636672581","violation -0.00108248636672581","update -0.00103376445924963","flight -0.000970529729537928","guideline -0.000885823796243024","event -0.000781308232032263","begin -0.000698417364821902","immediately -0.000698417364821902","mass -0.000692289660309098","expose -0.000692289660309098","airplane -0.000692289660309098","propose -0.000692289660309098","aug -0.000692289660309098","fully -0.000643589008042844"
"74","mask -0.0276258902647887","million -0.00784534353087973","require -0.00612731557602197","also -0.00511742732261655","flight -0.00501242042937233","quarantine -0.00473520616760426","wear -0.00322753931189423","canada -0.0026513954691505","cite -0.0026513954691505","claim -0.0026513954691505","enter -0.0026513954691505","passenger -0.00253573676482532","vaccine -0.00247650730973636","order -0.00246599677483639","maryland -0.00240295511348276","federal -0.00222343360128874","pandemic -0.00222343360128874","guidance -0.00200388533688312","month -0.00192253567066891","governor -0.00185759969317412","hogan -0.00169054602471597","can -0.00145235691972101","now -0.00145235691972101","department -0.00139968872718965","mandate -0.00121010862537096","cancel -0.00117457173665825","carrier -0.00117457173665825","detect -0.00117457173665825","foreign -0.00117457173665825","industry -0.00117457173665825"
"75","will -0.0404913389697362","vaccinate -0.00651500565507768","ahead -0.00400222038651948","senior -0.00400222038651948","confident -0.00400222038651948","lift -0.00399791733396326","release -0.00399791733396326","wear -0.00357138294689635","order -0.00316986024686217","require -0.00297840528215865","people -0.00261397063057067","restriction -0.00261397063057067","indoor -0.00244093880734858","high -0.00231306056532693","allow -0.00211312285043885","accord -0.00180948346935633","level -0.00176150986233709","since -0.00176150986233709","also -0.00152984891273272","public -0.00139898366797819","gov -0.00139898366797819","vaccination -0.00139898366797819","outdoor -0.00127406165440935","fully -0.00115506536302573","include -0.00115506536302573","governor -0.00115506536302573","news -0.00104197814400908","director -0.000988695865712153","hard -0.000988695865712153","highly -0.000988695865712153"
"76","missouri -0.0531536238006048","mask -0.00897229573134017","see -0.00456478373916902","will -0.00429421746516606","new -0.0031309011719296","improve -0.00293049251615618","vulnerable -0.00293049251615618","restriction -0.00272133065668195","lift -0.00234163393371106","require -0.00234163393371106","order -0.00199145266810991","allow -0.00182732662310248","passenger -0.00182732662310248","release -0.00167045868358523","wear -0.00167045868358523","indoor -0.00167045868358523","central -0.0016509144774976","expect -0.0016509144774976","north -0.0016509144774976","quickly -0.0016509144774976","spot -0.0016509144774976","staff -0.0016509144774976","factor -0.0016509144774976","southwest -0.0016509144774976","conclude -0.0016509144774976","area -0.00128016065505582","public -0.00124304784999224","accord -0.00111486549802997","face -0.00111486549802997","vaccine -0.00111486549802997"
